S234BO.CARD.,S234BO.DECK.,S234BO.BALLOT.,S234BO.FORM.,S234BO.Q1.,S234BO.Q2.,S234BO.Q3.,S234BO.Q4.,S234BO.Q5.,S234BO.Q6.,S234BO.Q7.,S234BO.Q8A.,S234BO.Q8B.,S234BO.Q10A.,S234BO.Q10B.,S234BO.Q10C.,S234BO.Q13.,S234BO.Q14A.,S234BO.Q14B.,S234BO.Q15.,S234BO.Q17.,S234BO.Q18.,S234BO.Q20.,S234BO.Q21.,S234BO.Q22.,S234BO.Q23.,S234BO.Q24.,S234BO.Q25.,S234BO.Q26.,S234BO.Q27.,S234BO.Q1..1,S234BO.Q2..1,S234BO.Q3..1,S234BO.Q4..1,S234BO.Q5..1,S234BO.Q6..1,S234BO.Q7..1,S234BO.Q8.,S234BO.Q9.,S234BO.Q10.,S234BO.Q11.,S234BO.Q12.,S234BO.Q13..1,S234BO.Q14.,S234BO.Q15..1,S234BO.Q16.,S234BO.Q17..1,S234BO.Q18..1,S234BO.Q19.,S234BO.Q20..1,S234BO.Q21..1,S234BO.Q22..1,S234BO.Q23..1,S234BO.Q24..1,S234BO.Q25..1,S234BO.Q26..1,S234BO.Q27..1,S234BO.Q28.,S234BO.Q29.,S234BO.Q30.,S234BO.Q31.,S234BO.Q32.,S234BO.Q33.,S234BO.Q34.,S234BO.Q35.,S234BO.Q36.,S234BO.Q37.,S234BO.Q38.,S234BO.Q39.,S234BO.Q40.,S234BO.Q41.,S234BO.Q42.,S234BO.Q43.,S234BO.Q44.,S234BO.CARD..1,S234BO.DECK..1,S234BO.BALLOT..1,S234BO.FORM..1,S234BO.Q45.,S234BO.Q46.,S234BO.Q47.,S234BO.Q48.,S234BO.Q49.,S234BO.Q50.,S234BO.Q51.,S234BO.Q52.,S234BO.Q53.,S234BO.Q54.,S234BO.Q55.,S234BO.Q56.,S234BO.Q57.,S234BO.Q58.,S234BO.Q59.,S234BO.Q60.,S234BO.Q61.,S234BO.Q62.,S234BO.Q63.,S234BO.Q64.,S234BO.Q65.,S234BO.Q67.,S234BO.Q68.,S234BO.Q69.,S234BO.Q70.,S234BO.Q71.,S234BO.Q72.,S234BO.Q73.,S234BO.Q74.,S234BO.Q75.,S234BO.Q76.,S234BO.Q77.,S234BO.Q78.,S234BO.Q79.,S234BO.Q80.,S234BO.Q81.,S234BO.Q82.,S234BO.Q83.,S234BO.Q84.,S234BO.Q85.,S234BO.Q86.,S234BO.Q87.,S234BO.Q88.,S234BO.Q1..2,S234BO.Q2..2,S234BO.Q3..2,S234BO.Q4..2,S234BO.Q5..2,S234BO.Q6..2,S234BO.Q7..2,S234BO.Q8..1,S234BO.V9F.,S234BO.Q1..3,S234BO.Q4..3,S234BO.Q6..3,S234BO.Q7..3,S234BO.Q8..2,S234BO.Q9..1,S234BO.Q10..1,S234BO.V11.,S234BO.V12.
1,234,277,4,2,2,3,7,5,9,1,1,5,1,2,3,2,1,1,1,4,1,3,1,3,1,1,2,2,1,1,1,1,0,2,1,2,1,1,2,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,0,1,1,2,234,277,4,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,1,2,3,1,1,1,2,3,8,3,3,2,2,4,2,2,1,57
1,234,278,4,2,3,2,7,5,9,1,1,5,1,2,2,2,1,2,3,4,2,3,3,1,4,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,2,2,2,2,1,2,2,1,2,234,278,4,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,5,3,3,2,3,4,2,2,6,24
1,234,279,4,2,4,2,8,4,4,2,2,1,1,2,1,2,1,1,2,5,2,3,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1,2,1,1,2,1,1,1,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,234,279,4,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,8,2,3,1,1,3,1,2,2,7
1,234,280,4,2,1,2,7,4,4,2,2,4,1,3,1,2,1,1,2,4,1,3,4,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,234,280,4,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,3,2,2,0,6,1,3,1,3,4,1,2,6,35
1,234,281,4,2,4,2,7,5,4,2,1,5,1,3,1,2,1,1,2,5,2,3,4,2,3,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,234,281,4,2,1,1,1,2,2,2,1,1,1,2,1,2,1,2,2,1,2,2,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,1,9,2,3,1,1,3,3,2,2,55
1,234,282,4,4,1,3,6,6,9,1,2,1,1,3,1,2,1,1,2,4,6,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,2,234,282,4,2,1,2,1,2,2,1,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,2,2,6,5,2,3,1,4,4,2,2,1,62
1,234,283,4,4,3,3,7,6,9,1,2,4,2,0,0,2,1,1,1,5,10,3,2,2,2,1,1,2,3,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,1,0,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,234,283,4,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,5,6,3,3,2,2,4,1,2,7,12
1,234,284,4,4,1,4,7,5,9,1,1,5,1,3,1,2,1,1,1,6,1,3,2,3,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,234,284,4,2,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,1,2,1,2,1,2,2,1,1,3,1,7,3,3,1,5,3,2,2,1,31
1,234,285,4,4,4,4,8,6,2,2,2,4,1,1,3,1,1,1,3,6,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,234,285,4,2,1,2,2,2,2,1,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,4,3,3,2,5,3,3,2,4,13
1,234,286,4,4,2,4,8,5,2,2,1,5,1,2,1,2,1,1,1,5,4,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,1,2,234,286,4,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,1,1,3,2,1,8,3,3,1,1,4,1,2,2,48
1,234,287,4,4,2,4,6,6,6,2,2,1,2,0,3,1,2,2,3,4,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,234,287,4,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2,2,2,1,2,1,2,5,5,3,3,2,2,4,1,2,4,43
1,234,288,4,1,2,2,6,4,9,1,1,5,2,0,0,2,1,1,1,6,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,0,1,2,1,2,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,234,288,4,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,5,9,3,3,2,3,4,2,2,1,7
1,234,289,4,1,2,2,6,4,9,1,1,5,2,1,0,2,1,1,1,5,6,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,234,289,4,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,2,1,2,3,1,2,1,2,5,8,3,3,2,3,4,2,2,1,65
1,234,290,4,3,2,2,6,4,9,1,2,4,1,2,1,2,1,1,1,6,1,3,1,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,234,290,4,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,1,6,2,3,1,3,4,2,2,1,12
1,234,291,4,3,3,2,6,6,4,2,2,1,1,2,1,1,2,2,2,4,1,3,2,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,234,291,4,2,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,3,1,1,2,2,1,6,1,3,1,4,4,1,2,2,5
1,234,292,4,3,1,3,8,5,1,2,2,4,1,1,1,2,1,1,1,1,1,3,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,2,2,1,2,1,1,1,1,2,2,2,234,292,4,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,4,3,3,1,4,4,1,2,2,34
1,234,293,4,3,2,3,6,6,4,2,1,5,1,4,1,2,1,1,2,6,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,234,293,4,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,1,2,2,2,2,8,3,3,1,4,4,1,2,2,25
1,234,294,4,3,4,5,5,6,4,2,2,1,1,2,1,2,1,1,2,6,9,3,2,1,1,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,234,294,4,2,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,0,1,2,1,8,2,3,1,4,4,1,2,2,53
1,234,295,4,3,3,5,7,5,6,2,2,1,2,0,0,1,1,1,1,4,1,3,2,1,1,1,3,1,1,2,1,1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,1,2,2,2,1,1,1,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,234,295,4,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,3,1,1,3,2,5,9,3,3,2,2,4,1,2,4,26
1,234,296,4,3,2,3,6,5,15,3,1,5,1,3,3,2,1,0,2,6,1,3,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,0,2,1,2,2,1,1,0,1,2,2,2,1,1,1,2,1,1,1,2,2,2,2,0,2,2,2,1,0,2,2,1,1,1,1,2,234,296,4,2,1,2,2,2,1,1,0,1,1,2,2,2,1,2,2,1,1,2,2,0,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,1,2,1,0,3,3,2,9,3,3,2,2,4,1,2,6,36
1,234,297,4,2,3,2,6,6,9,2,3,4,2,0,3,2,1,1,2,6,9,3,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,1,2,234,297,4,2,1,2,2,2,2,1,2,1,1,1,2,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,1,2,5,6,1,3,1,4,4,2,2,1,16
1,234,298,4,2,4,2,7,4,4,2,1,5,1,2,1,2,1,1,2,6,2,3,2,1,3,2,1,2,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,2,2,2,234,298,4,2,1,1,2,2,0,1,2,1,1,1,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,5,2,3,1,3,3,1,2,2,4
1,234,299,4,2,2,2,7,4,4,2,1,5,1,2,1,2,1,1,2,6,10,1,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,2,0,2,1,1,1,1,2,2,1,2,1,2,1,1,1,2,0,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,234,299,4,2,2,1,1,2,0,1,0,1,1,1,2,2,1,1,1,1,2,2,2,0,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,0,1,2,2,2,1,1,1,1,3,1,0,2,2,1,7,3,3,1,3,4,5,2,2,24
1,234,300,4,3,3,3,7,5,9,1,2,4,2,0,3,2,1,1,1,6,1,3,2,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,1,2,234,300,4,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,5,9,3,3,1,5,4,2,2,1,38
1,234,301,4,3,1,3,6,5,9,1,2,4,1,3,1,2,1,1,3,3,1,3,2,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,1,2,234,301,4,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,1,1,2,2,1,7,3,3,2,3,4,2,2,1,13
1,234,302,4,3,2,2,6,6,6,2,2,1,1,3,1,2,1,1,1,4,1,3,2,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,2,1,2,234,302,4,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,2,1,2,2,2,0,2,2,1,2,2,0,0,2,1,1,2,1,2,2,1,2,2,1,1,3,2,2,2,7,3,3,0,4,4,5,2,4,25
1,234,303,4,3,3,3,6,6,2,2,2,4,1,4,1,2,1,1,2,1,10,3,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,234,303,4,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,1,2,2,2,1,1,2,2,1,6,3,3,1,4,4,1,2,2,20
1,234,304,4,3,2,2,7,5,4,2,1,5,1,5,1,2,1,1,2,4,2,3,3,1,0,2,0,1,1,2,1,1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,2,2,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,2,234,304,4,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,2,2,2,1,7,2,3,1,5,3,3,2,2,8
1,234,305,4,3,4,3,8,5,6,2,1,5,1,2,1,1,2,1,1,6,2,3,2,1,1,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,1,2,2,2,234,305,4,1,1,2,1,1,0,1,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,1,2,2,1,9,3,3,1,5,3,3,2,4,16
1,234,306,4,3,4,3,8,5,6,2,1,5,1,2,1,2,1,1,1,6,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,234,306,4,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,1,1,1,2,1,7,3,3,1,5,3,3,2,4,17
1,234,307,4,2,2,2,7,5,9,1,2,4,2,0,0,2,1,3,2,3,2,3,2,1,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,2,2,1,2,1,2,2,1,1,1,2,2,2,234,307,4,2,1,2,1,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,5,7,3,3,1,4,4,2,2,1,35
1,234,308,4,2,2,2,6,5,6,2,2,4,1,3,1,2,1,1,2,5,1,3,2,2,2,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,2,234,308,4,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,1,7,3,3,1,4,4,5,2,4,27
1,234,309,4,2,2,2,7,5,4,2,1,5,1,3,1,2,1,1,2,6,10,1,3,2,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,234,309,4,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,1,10,3,3,1,4,4,1,2,6,46
1,234,310,4,2,1,3,7,3,5,3,2,3,2,0,0,2,1,1,1,6,1,3,2,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,2,2,0,1,2,2,2,1,2,2,1,1,2,2,2,0,2,1,1,2,1,2,0,1,1,0,2,1,1,0,2,2,2,234,310,4,2,0,1,1,2,2,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,2,0,1,2,0,2,2,2,0,1,2,1,2,2,1,1,1,2,0,2,1,1,2,2,2,1,2,2,6,8,2,3,2,3,4,1,2,3,24
1,234,311,4,3,2,3,6,5,9,1,2,1,2,1,0,2,1,1,1,6,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2,234,311,4,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,2,1,1,2,2,5,8,3,3,2,2,4,2,2,1,40
1,234,312,4,3,3,2,6,5,9,1,2,4,1,2,1,2,1,1,2,6,1,3,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,234,312,4,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,10,3,3,1,2,4,2,2,1,18
1,234,313,4,4,4,3,5,6,0,2,2,1,1,4,1,2,1,3,3,4,0,1,2,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,0,2,2,1,1,0,1,1,2,234,313,4,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,0,2,2,2,2,1,1,1,1,1,1,1,2,1,3,1,1,2,2,2,7,3,3,2,4,4,1,2,4,45
1,234,314,4,4,4,3,7,6,6,2,2,1,1,2,1,1,2,2,3,4,1,3,1,1,1,1,3,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,2,1,2,1,1,1,2,2,1,1,2,2,1,2,234,314,4,2,2,1,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,1,1,3,1,7,3,3,1,3,4,1,2,4,22
1,234,315,4,4,1,3,7,5,6,2,2,4,1,4,1,2,1,1,1,4,2,3,2,3,5,1,1,1,1,2,2,1,2,2,1,1,1,0,2,2,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,234,315,4,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,3,2,2,8,2,3,1,1,3,3,2,4,8
1,234,316,4,4,2,2,8,5,4,2,2,4,1,3,1,2,1,1,3,3,2,3,3,1,3,1,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,234,316,4,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,0,1,1,1,2,2,2,1,2,1,3,2,2,1,4,3,3,2,3,4,1,2,2,39
1,234,317,4,4,1,2,6,5,9,1,2,4,1,2,1,2,1,1,1,4,1,3,2,2,2,1,2,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,234,317,4,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,5,3,3,1,3,4,2,2,1,37
1,234,318,4,4,3,3,8,6,15,2,2,4,1,5,1,2,1,1,1,5,2,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,2,234,318,4,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,7,3,3,1,5,3,3,2,4,33
1,234,319,4,3,2,3,8,5,8,2,2,4,1,2,1,2,1,1,1,3,1,0,2,2,2,1,2,2,2,2,2,1,0,2,1,0,1,1,1,2,2,1,1,0,2,2,1,2,1,2,0,0,1,1,2,2,2,2,1,2,1,2,2,0,1,0,2,2,2,2,1,2,0,2,234,319,4,2,0,1,1,1,0,2,2,1,0,2,2,2,0,2,0,1,0,2,1,2,2,2,1,0,2,2,0,2,0,1,1,1,1,2,2,2,1,1,2,0,1,1,2,1,2,2,1,2,2,1,10,3,3,1,3,3,1,2,2,6
1,234,320,4,3,3,3,6,6,6,2,1,5,1,3,1,2,1,1,3,4,1,1,2,2,3,1,2,2,1,2,2,1,2,2,2,0,0,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2,1,1,2,1,2,234,320,4,1,1,2,2,2,2,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,3,3,1,2,2,4,10,2,3,1,3,4,1,2,4,38
1,234,321,4,3,4,4,8,6,6,2,2,1,1,4,1,2,3,3,3,4,1,3,2,2,2,1,3,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,234,321,4,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,3,3,1,1,3,2,7,3,3,2,5,3,3,2,4,39
1,234,322,4,3,1,3,7,4,3,3,2,4,2,0,0,2,1,1,1,6,10,1,2,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,2,1,1,2,1,2,234,322,4,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,5,9,3,3,1,3,4,1,2,6,56
1,234,323,4,2,3,3,7,4,2,2,1,5,1,2,1,2,1,1,2,2,2,3,3,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,234,323,4,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,0,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,5,3,3,1,3,3,1,2,2,14
1,234,324,4,3,2,4,5,5,9,1,2,1,2,0,0,2,1,1,3,6,1,2,2,1,1,1,3,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,234,324,4,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,5,10,2,3,2,4,4,2,2,1,63
1,234,325,4,4,4,5,5,6,4,2,2,4,2,0,0,2,1,2,3,4,5,3,1,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,2,2,234,325,4,2,1,2,1,2,2,1,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,0,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,1,3,3,2,5,8,3,3,1,4,4,1,2,5,24
