"file","qid","new_label"
"AMS44X_CLEAN_NOM_nocounts.sav","S44X.Q50A.9","WHY DO YOU LIKE THIS BRANCH THE LEAST? E. UNDESIRABLE PERSONNEL:"
"AMS44X_CLEAN_NOM_nocounts.sav","S44X.Q50A.10","WHY DO YOU LIKE THIS BRANCH THE LEAST? E. UNDESIRABLE PERSONNEL:"
"AMS44X_CLEAN_NOM_nocounts.sav","S44X.Q50A.11","WHY DO YOU LIKE THIS BRANCH THE LEAST? E. UNDESIRABLE PERSONNEL:"
"AMS44X_CLEAN_NOM_nocounts.sav","S44X.Q50A.12","WHY DO YOU LIKE THIS BRANCH THE LEAST? E. UNDESIRABLE PERSONNEL:"
"AMS44X_CLEAN_NOM_nocounts.sav","S44X.Q50A.13","WHY DO YOU LIKE THIS BRANCH THE LEAST? E. UNDESIRABLE PERSONNEL:"
"AMS44X_CLEAN_NOM_nocounts.sav","S44X.Q50A.14","WHY DO YOU LIKE THIS BRANCH THE LEAST? E. UNDESIRABLE PERSONNEL:"
"AMS44X_CLEAN_NOM_nocounts.sav","S44X.Q50A.15","WHY DO YOU LIKE THIS BRANCH THE LEAST? E. UNDESIRABLE PERSONNEL:"
"AMS44X_CLEAN_NOM_nocounts.sav","S44X.Q50A.16","WHY DO YOU LIKE THIS BRANCH THE LEAST? E. UNDESIRABLE PERSONNEL:"
"AMS77A_CLEAN_NOM_nocounts.sav","S77A.Q4.2","IN WHAT STATE OF THE UNITED STATES DID YOU SPEND MOST OF THE LAST FIVE YEARS OF YOUR CIVILIAN LIFE BEFORE YOU CAME INTO THE ARMY? E. SECOND COLUMN:"
"AMS77A_CLEAN_NOM_nocounts.sav","S77A.Q9.1"," HOW LONG HAVE YOU BEEN IN THE ARMY? E. SECOND COLUMN:"
"AMS77B_CLEAN_NOM_nocounts.sav","S77B.Q4.2","IN WHAT STATE OF THE UNITED STATES DID YOU SPEND MOST OF THE LAST FIVE YEARS OF YOUR CIVILIAN LIFE BEFORE YOU CAME INTO THE ARMY? E. SECOND COLUMN:"
"AMS77B_CLEAN_NOM_nocounts.sav","S77B.Q9.1"," HOW LONG HAVE YOU BEEN IN THE ARMY? E. SECOND COLUMN:"
"AMS77B_CLEAN_NOM_nocounts.sav","S77B.Q26B.1"," WHAT IS THE REASON FOR YOUR ANSWER? E. SECOND COLUMN:"
"AMS77B_CLEAN_NOM_nocounts.sav","S77B.Q26B.2","WHAT IS THE REASON FOR YOUR ANSWER? E. SECOND COLUMN:"
"AMS77B_CLEAN_NOM_nocounts.sav","S77B.Q26B.3","WHAT IS THE REASON FOR YOUR ANSWER? E. SECOND COLUMN:"
"AMS77B_CLEAN_NOM_nocounts.sav","S77B.Q26B.2","WHAT IS THE REASON FOR YOUR ANSWER? E. IF QUESTION 26A IS ANSWERED NO:"
"AMS77B_CLEAN_NOM_nocounts.sav","S77B.Q26B.3","WHAT IS THE REASON FOR YOUR ANSWER? E. IF QUESTION 26A IS ANSWERED UNDECIDED:"
"AMS100B_CLEAN_NOM_nocounts.sav","S100B.Q4.2","S100BQ4. WHAT MONTH AND YEAR DID YOU JOIN THIS DIVISION? E. YEAR:"
"AMS100C_CLEAN_NOM_nocounts.sav","S100C.Q42.2","S100CQ42. WHAT MONTH AND YEAR DID YOU JOIN THIS DIVISION? E. YEAR:"
"AMS100D_CLEAN_NOM_nocounts.sav","S100D.Q4.2","S100DQ4. WHAT MONTH AND YEAR DID YOU JOIN THIS OUTFIT? E. YEAR:"
"AMS100E_CLEAN_NOM_nocounts.sav","S100E.Q4.2","S100EQ4. WHAT MONTH AND YEAR DID YOU JOIN THIS DIVISION? E. YEAR:"
"AMS100F_CLEAN_NOM_nocounts.sav","S100F.Q4.2","S100FQ4. WHAT MONTH AND YEAR DID YOU JOIN THIS OUTFIT? E. YEAR:"
"AMS100G_CLEAN_NOM_nocounts.sav","S100G.Q4.2","S100GQ4. WHAT MONTH AND YEAR DID YOU JOIN THIS DIVISION? E. YEAR:"
"AMS101B_CLEAN_NOM_nocounts.sav","S101B.Q5.2","S101BQ5. WHAT MONTH AND YEAR DID YOU JOIN THIS DIVISION? E. YEAR:"
"AMS101B_CLEAN_NOM_nocounts.sav","S101B.Q54A.1"," ""I WANT VERY MUCH TO GET INTO IT AS SOON AS POSSIBLE*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101B_CLEAN_NOM_nocounts.sav","S101B.Q54B.1"," ""I AM READY TO GO ANYTIME*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101B_CLEAN_NOM_nocounts.sav","S101B.Q54C.1"," ""I HOPE I WON'T HAVE TO GO BUT IF I DO I THINK I WILL DO ALL RIGHT*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101B_CLEAN_NOM_nocounts.sav","S101B.Q54D.1"," ""I HOPE I WON'T HAVE TO GO BECAUSE I DON'T THINK I WOULD DO VERY WELL*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101B_CLEAN_NOM_nocounts.sav","S101B.Q54E.1"," NONE OF THE ABOVE FITS (ENLISTED MAN WOULD WRITE IN HIS OWN STATEMENT) E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101C_CLEAN_NOM_nocounts.sav","S101C.Q5.2","S101CQ5. WHAT MONTH AND YEAR DID YOU JOIN THIS DIVISION? E. YEAR:"
"AMS101C_CLEAN_NOM_nocounts.sav","S101C.Q54A.1"," ""I WANT VERY MUCH TO GET INTO IT AS SOON AS POSSIBLE*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101C_CLEAN_NOM_nocounts.sav","S101C.Q54B.1"," ""I AM READY TO GO ANYTIME*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101C_CLEAN_NOM_nocounts.sav","S101C.Q54C.1"," ""I HOPE I WON'T HAVE TO GO BUT IF I DO I THINK I WILL DO ALL RIGHT*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101C_CLEAN_NOM_nocounts.sav","S101C.Q54D.1"," ""I HOPE I WON'T HAVE TO GO BECAUSE I DON'T THINK I WOULD DO VERY WELL*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101C_CLEAN_NOM_nocounts.sav","S101C.Q54E.1"," NONE OF THE ABOVE FIT (ENLISTED MAN WOULD WRITE IN HIS OWN STATEMENT) E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101D_CLEAN_NOM_nocounts.sav","S101D.Q5.2","S101DQ5. WHAT MONTH AND YEAR DID YOU JOIN THIS OUTFIT? E. YEAR:"
"AMS101D_CLEAN_NOM_nocounts.sav","S101D.Q54A.1"," ""I WANT VERY MUCH TO GET INTO IT AS SOON AS POSSIBLE*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101D_CLEAN_NOM_nocounts.sav","S101D.Q54B.1"," ""I AM READY TO GO ANYTIME*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101D_CLEAN_NOM_nocounts.sav","S101D.Q54C.1"," ""I HOPE I WON'T HAVE TO GO BUT IF I DO I THINK I WILL DO ALL RIGHT*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101D_CLEAN_NOM_nocounts.sav","S101D.Q54D.1"," ""I HOPE I WON'T HAVE TO GO BECAUSE I DON'T THINK I WOULD DO VERY WELL*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101D_CLEAN_NOM_nocounts.sav","S101D.Q54E.1"," NONE OF THE ABOVE FITS (ENLISTED MAN WOULD WRITE IN HIS OWN STATEMENT) E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101E_CLEAN_NOM_nocounts.sav","S101E.Q5.2","S101EQ5. WHAT MONTH AND YEAR DID YOU JOIN THIS DIVISION? E. YEAR:"
"AMS101E_CLEAN_NOM_nocounts.sav","S101E.Q54A.1"," ""I WANT VERY MUCH TO GET INTO IT AS SOON AS POSSIBLE*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101E_CLEAN_NOM_nocounts.sav","S101E.Q54B.1"," ""I AM READY TO GO ANYTIME*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101E_CLEAN_NOM_nocounts.sav","S101E.Q54C.1"," ""I HOPE I WON'T HAVE TO GO BUT IF I DO I THINK I WILL DO ALL RIGHT*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101E_CLEAN_NOM_nocounts.sav","S101E.Q54D.1"," ""I HOPE I WON'T HAVE TO GO BECAUSE I DON'T THINK I WOULD DO VERY WELL*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101E_CLEAN_NOM_nocounts.sav","S101E.Q54E.1"," NONE OF THE ABOVE FITS (ENLISTED MAN WOULD WRITE IN HIS OWN STATEMENT) E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101F_CLEAN_NOM_nocounts.sav","S101F.Q5.2","S101FQ5. WHAT MONTH AND YEAR DID YOU JOIN THIS OUTFIT? E. YEAR:"
"AMS101F_CLEAN_NOM_nocounts.sav","S101F.Q54A.1"," ""I WANT VERY MUCH TO GET INTO IT AS SOON AS POSSIBLE*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101F_CLEAN_NOM_nocounts.sav","S101F.Q54B.1"," ""I AM READY TO GO ANYTIME*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101F_CLEAN_NOM_nocounts.sav","S101F.Q54C.1"," ""I HOPE I WON'T HAVE TO GO BUT IF I DO I THINK I WILL DO ALL RIGHT*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101F_CLEAN_NOM_nocounts.sav","S101F.Q54D.1"," ""I HOPE I WON'T HAVE TO GO BECAUSE I DON'T THINK I WOULD DO VERY WELL*"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS101F_CLEAN_NOM_nocounts.sav","S101F.Q54E.1"," NONE OF THE ABOVE FITS (ENLISTED MAN WOULD WRITE IN HIS OWN STATEMENT) E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q7.2","S107OQ7. ABOUT HOW MUCH OF THIS TIME DID YOU SPEND IN ACTIVE SERVICE AT EACH GRADE? (DO NOT INCLUDE SERVICE THAT YOU MAY HAVE HAD IN THE NATIONAL GUARD, R.O.T.C. OR OTHER SUCH ORGANIZATIONS) E. SERVICE AT GRADE 1ST LIEUTENANT:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q7.3","S107OQ7. ABOUT HOW MUCH OF THIS TIME DID YOU SPEND IN ACTIVE SERVICE AT EACH GRADE? (DO NOT INCLUDE SERVICE THAT YOU MAY HAVE HAD IN THE NATIONAL GUARD, R.O.T.C. OR OTHER SUCH ORGANIZATIONS) E. SERVICE AT GRADE 1ST LIEUTENANT:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q8.1"," HAVE YOU EVER BEEN ASSIGNED TO AN OFFICER POOL? IF YES, WHAT POOL OR POOLS AND FOR HOW LONG? E. SERVICE AT GRADE 1ST LIEUTENANT:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q8.2","S107OQ8. HAVE YOU EVER BEEN ASSIGNED TO AN OFFICER POOL? IF YES, WHAT POOL OR POOLS AND FOR HOW LONG? E. SERVICE AT GRADE 1ST LIEUTENANT:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q9.1"," HAVE YOU EVER SERVED AS A COMMISSIONED OFFICER IN ANY BRANCH OF SERVICE OTHER THAN THE MILITARY POLICE? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. SERVICE AT GRADE 1ST LIEUTENANT:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q9.2","S107OQ9. HAVE YOU EVER SERVED AS A COMMISSIONED OFFICER IN ANY BRANCH OF SERVICE OTHER THAN THE MILITARY POLICE? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. SERVICE AT GRADE 1ST LIEUTENANT:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q10.1"," HAVE YOU EVER SERVED AS AN ENLISTED MAN? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. SERVICE AT GRADE 1ST LIEUTENANT:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q10.2","S107OQ10. HAVE YOU EVER SERVED AS AN ENLISTED MAN? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. SERVICE AT GRADE 1ST LIEUTENANT:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q18.1"," HOW LONG HAVE YOU BEEN IN THE ARMY? E. SERVICE AT GRADE 1ST LIEUTENANT:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q21.1"," WHICH BRANCHES OF THE ARMY DO YOU LIKE THE LEAST? E. SERVICE AT GRADE 1ST LIEUTENANT:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q21.2","S107OQ21. WHICH BRANCHES OF THE ARMY DO YOU LIKE THE LEAST? E. SERVICE AT GRADE 1ST LIEUTENANT:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q8.2","S107OQ8. HAVE YOU EVER BEEN ASSIGNED TO AN OFFICER POOL? IF YES, WHAT POOL OR POOLS AND FOR HOW LONG? E. TOTAL TIME AT ALL POOLS:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q9.1"," HAVE YOU EVER SERVED AS A COMMISSIONED OFFICER IN ANY BRANCH OF SERVICE OTHER THAN THE MILITARY POLICE? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. TOTAL TIME AT ALL POOLS:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q9.2","S107OQ9. HAVE YOU EVER SERVED AS A COMMISSIONED OFFICER IN ANY BRANCH OF SERVICE OTHER THAN THE MILITARY POLICE? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. TOTAL TIME AT ALL POOLS:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q10.1"," HAVE YOU EVER SERVED AS AN ENLISTED MAN? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. TOTAL TIME AT ALL POOLS:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q10.2","S107OQ10. HAVE YOU EVER SERVED AS AN ENLISTED MAN? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. TOTAL TIME AT ALL POOLS:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q18.1"," HOW LONG HAVE YOU BEEN IN THE ARMY? E. TOTAL TIME AT ALL POOLS:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q21.1"," WHICH BRANCHES OF THE ARMY DO YOU LIKE THE LEAST? E. TOTAL TIME AT ALL POOLS:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q21.2","S107OQ21. WHICH BRANCHES OF THE ARMY DO YOU LIKE THE LEAST? E. TOTAL TIME AT ALL POOLS:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q9.2","S107OQ9. HAVE YOU EVER SERVED AS A COMMISSIONED OFFICER IN ANY BRANCH OF SERVICE OTHER THAN THE MILITARY POLICE? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. LENGTH OF TIME SERVED:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q10.1"," HAVE YOU EVER SERVED AS AN ENLISTED MAN? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. LENGTH OF TIME SERVED:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q10.2","S107OQ10. HAVE YOU EVER SERVED AS AN ENLISTED MAN? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. LENGTH OF TIME SERVED:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q18.1"," HOW LONG HAVE YOU BEEN IN THE ARMY? E. LENGTH OF TIME SERVED:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q21.1"," WHICH BRANCHES OF THE ARMY DO YOU LIKE THE LEAST? E. LENGTH OF TIME SERVED:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q21.2","S107OQ21. WHICH BRANCHES OF THE ARMY DO YOU LIKE THE LEAST? E. LENGTH OF TIME SERVED:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q21.2","S107OQ21. WHICH BRANCHES OF THE ARMY DO YOU LIKE THE LEAST? E. BRANCH LIKED NEXT TO THE LEAST:"
"AMS115A_CLEAN_NOM_nocounts.sav","S115A.Q56.2","S115AQ56. SOME OUTFITS ARE PRETTY SNAPPY AND SOME ARE NOT SO SNAPPY. NOW THINK ABOUT YOUR OWN OUTFIT ALONG THESE LINES, AND THEN CHECK THE STATEMENTS BELOW THAT COME CLOSEST TO WHAT YOU THINK ABOUT YOUR OWN OUTFIT. E. PARADES AND CEREMONIES:"
"AMS115A_CLEAN_NOM_nocounts.sav","S115A.Q56.3","S115AQ56. SOME OUTFITS ARE PRETTY SNAPPY AND SOME ARE NOT SO SNAPPY. NOW THINK ABOUT YOUR OWN OUTFIT ALONG THESE LINES, AND THEN CHECK THE STATEMENTS BELOW THAT COME CLOSEST TO WHAT YOU THINK ABOUT YOUR OWN OUTFIT. E. ORDERS:"
"AMS135A_CLEAN_NOM_nocounts.sav","S135A.Q22A.2","S135AQ22A. SINCE YOU HAVE BEEN FLYING COMBAT MISSIONS, HOW MANY FURLOUGHS, LEAVES, AND PASSES (FOR 24 HOURS OR MORE) HAVE YOU HAD? E. FURLOUGHS:"
"AMS157E_CLEAN_NOM_nocounts.sav","S157E.Q28B.2","S157EQ28B. WHAT ARE THE REASONS FOR YOUR ANSWER? E. TYPE A (CODES ""1"", ""2"", ""3"", ""5"" OR ""6"" CHECKED Q.28A):"
"AMS157E_CLEAN_NOM_nocounts.sav","S157E.Q31B.2","S157EQ31B. WHAT ARE THE REASONS FOR YOUR ANSWER? E. TYPE A (CODES ""1"", ""2"", ""3"", ""5"" OR ""6"" CHECKED Q.31A):"
"AMS157O_CLEAN_NOM_nocounts.sav","S157O.Q24B.2","S157OQ24B. WHAT ARE THE REASONS FOR YOUR ANSWER? E. TYPE A (CODES ""1"", ""2"", ""3"", ""5"" OR ""6"" CHECKED Q.24A):"
"AMS157O_CLEAN_NOM_nocounts.sav","S157O.Q27B.2","S157OQ27B. WHAT ARE THE REASONS FOR YOUR ANSWER? E. TYPE A (CODES ""1"", ""2"" OR ""3"" CHECKED IN Q.27A):"
"AMS186B_CLEAN_NOM_nocounts.sav","S186B.Q48B.2","S186BQ48B. WHAT ARE THE REASONS FOR YOUR ANSWER? E. TYPE A (CODES 1, 2 OR 3 CHECKED IN 48A):"
