,CARD,DECK,BALLOT,FORM,S198RO.Q1,S198RO.Q2,S198RO.Q3,S198RO.Q4,S198RO.Q5,S198RO.Q6A,S198RO.Q6B,S198RO.Q7,S198RO.Q8,S198RO.Q9A,S198RO.Q9B,S198RO.Q10,S198RO.Q11,S198RO.Q12,S198RO.Q13,S198RO.Q14,S198RO.Q15A.n,S198RO.Q15B.n,S198RO.Q16,S198RO.Q17,S198RO.Q18,S198RO.Q19,S198RO.Q20,S198RO.Q21,S198RO.Q22,S198RO.Q23A,S198RO.Q23B,S198RO.Q23C,S198RO.Q24A,S198RO.Q24B,S198RO.Q25A,S198RO.Q26,S198RO.Q27,S198RO.Q28,S198RO.Q29,S198RO.Q30,S198RO.Q31A,S198RO.Q31B,S198RO.Q32,S198RO.Q33,S198RO.Q34,S198RO.Q35,S198RO.Q36A,S198RO.Q36B,S198RO.Q37,S198RO.Q38,S198RO.Q39,S198RO.Q40A,S198RO.Q40B,S198RO.Q41,S198RO.Q42,S198RO.Q43,S198RO.Q44A,S198RO.Q44B,S198RO.Q44C,S198RO.Q45,S198RO.Q46.n,S198RO.Q47,S198RO.Q49,S198RO.Q50,S198RO.Q51,S198RO.Q52,S198RO.Q53,CARD..1,DECK..1,BALLOT..1,FORM..1,S198RO.Q54.1,S198RO.Q54.2,S198RO.Qii1A,S198RO.Qii1B,S198RO.Qii1C,S198RO.Qii1D,S198RO.Qii1E,S198RO.Qii1F,S198RO.Qii1G,S198RO.Qii1H,S198RO.Qii2A,S198RO.Qii2B,S198RO.Qii2C,S198RO.Qii2D,S198RO.Qii3,S198RO.Qii4,S198RO.Qii5.1,S198RO.Qii5.2,S198RO.Qii6,S198RO.Qii7A,S198RO.Qii7B,S198RO.Qii7C,S198RO.Qii7D,S198RO.Qii7E,S198RO.Qii8.n,S198RO.Qii9,S198RO.Vii10,S198RO.Vii12
133,1.0,198.0,134.0,3.0,1.0,4.0,4.0,7.0,4.0,8.0,1.0,3.0,43.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,,,1.0,1.0,5.0,6.0,6.0,3.0,2.0,4.0,99.0,5.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,19.0,20.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,,8.0,1.0,1.0,2.0,4.0,2.0,2.0,198.0,134.0,3.0,1.0,9.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,6.0,77.0
134,1.0,198.0,135.0,3.0,4.0,3.0,6.0,2.0,2.0,6.0,1.0,4.0,32.0,2.0,4.0,9.0,6.0,1.0,1.0,2.0,,,2.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,5.0,9.0,1.0,8.0,2.0,9.0,5.0,4.0,2.0,4.0,20.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,17.0,17.0,0.0,6.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,7.0,1.0,2.0,1.0,3.0,1.0,2.0,198.0,135.0,3.0,1.0,9.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,,2.0,2.0,77.0
135,1.0,198.0,136.0,3.0,4.0,1.0,4.0,1.0,4.0,9.0,1.0,7.0,32.0,2.0,2.0,9.0,4.0,3.0,1.0,5.0,,,2.0,1.0,3.0,5.0,5.0,3.0,1.0,4.0,99.0,1.0,2.0,8.0,4.0,1.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,3.0,4.0,9.0,5.0,7.0,7.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,,6.0,1.0,3.0,3.0,5.0,1.0,2.0,198.0,136.0,3.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,,3.0,6.0,77.0
136,1.0,198.0,137.0,3.0,4.0,4.0,4.0,1.0,4.0,10.0,1.0,5.0,39.0,2.0,5.0,8.0,4.0,1.0,1.0,5.0,,,2.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,0.0,9.0,2.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,3.0,2.0,20.0,5.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,,9.0,1.0,2.0,3.0,1.0,1.0,2.0,198.0,137.0,3.0,1.0,9.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,9.0,2.0,1.0,4.0,2.0,1.0,1.0,,3.0,4.0,77.0
137,1.0,198.0,138.0,3.0,4.0,3.0,5.0,1.0,3.0,11.0,1.0,5.0,38.0,2.0,3.0,9.0,5.0,3.0,1.0,2.0,,,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,9.0,2.0,6.0,4.0,1.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,3.0,4.0,9.0,6.0,6.0,6.0,6.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,,7.0,1.0,2.0,1.0,1.0,1.0,2.0,198.0,138.0,3.0,2.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,,2.0,3.0,77.0
138,1.0,198.0,139.0,3.0,5.0,3.0,6.0,5.0,3.0,5.0,1.0,7.0,44.0,2.0,5.0,5.0,5.0,3.0,1.0,2.0,,,2.0,2.0,5.0,3.0,4.0,3.0,2.0,1.0,6.0,9.0,1.0,4.0,1.0,9.0,10.0,4.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,19.0,20.0,0.0,6.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,,7.0,1.0,2.0,2.0,12.0,1.0,2.0,198.0,139.0,3.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,2.0,1.0,1.0,,3.0,1.0,77.0
139,1.0,198.0,140.0,3.0,4.0,4.0,4.0,1.0,4.0,9.0,1.0,7.0,46.0,2.0,4.0,9.0,6.0,4.0,1.0,5.0,,,2.0,1.0,3.0,5.0,5.0,4.0,3.0,3.0,99.0,5.0,2.0,5.0,3.0,6.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,3.0,3.0,9.0,6.0,7.0,7.0,0.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,7.0,1.0,2.0,3.0,5.0,1.0,2.0,198.0,140.0,3.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,9.0,1.0,1.0,3.0,1.0,1.0,1.0,,3.0,6.0,77.0
140,1.0,198.0,141.0,3.0,4.0,2.0,3.0,0.0,4.0,9.0,1.0,6.0,39.0,2.0,3.0,9.0,6.0,3.0,1.0,5.0,,,2.0,1.0,3.0,5.0,5.0,3.0,1.0,3.0,99.0,5.0,2.0,7.0,4.0,7.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,3.0,4.0,9.0,5.0,7.0,7.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,6.0,1.0,1.0,2.0,5.0,3.0,2.0,198.0,141.0,3.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,9.0,1.0,4.0,4.0,4.0,1.0,1.0,,3.0,6.0,77.0
141,1.0,198.0,142.0,3.0,4.0,3.0,5.0,1.0,3.0,9.0,1.0,7.0,31.0,2.0,2.0,2.0,6.0,4.0,1.0,2.0,,,2.0,1.0,6.0,1.0,3.0,2.0,4.0,1.0,5.0,9.0,1.0,3.0,1.0,9.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,9.0,9.0,0.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,0.0,1.0,2.0,1.0,12.0,2.0,2.0,198.0,142.0,3.0,1.0,9.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,77.0
142,1.0,198.0,143.0,3.0,4.0,2.0,4.0,1.0,4.0,10.0,3.0,6.0,46.0,2.0,2.0,9.0,5.0,2.0,3.0,7.0,,,2.0,3.0,0.0,6.0,6.0,4.0,2.0,4.0,99.0,5.0,2.0,6.0,4.0,7.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,3.0,4.0,9.0,5.0,13.0,13.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,,7.0,1.0,2.0,1.0,3.0,2.0,2.0,198.0,143.0,3.0,3.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,4.0,4.0,4.0,4.0,,1.0,6.0,77.0
143,1.0,198.0,144.0,3.0,4.0,2.0,4.0,1.0,4.0,10.0,1.0,4.0,44.0,2.0,4.0,9.0,6.0,3.0,1.0,2.0,,,2.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,99.0,1.0,2.0,8.0,3.0,1.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,3.0,4.0,9.0,5.0,15.0,15.0,5.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,,9.0,1.0,2.0,2.0,1.0,1.0,2.0,198.0,144.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,,3.0,6.0,77.0
144,1.0,198.0,145.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,6.0,24.0,2.0,3.0,8.0,4.0,2.0,1.0,3.0,,,2.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,9.0,2.0,3.0,2.0,9.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,,7.0,1.0,2.0,3.0,2.0,1.0,2.0,198.0,145.0,3.0,1.0,9.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,77.0
145,1.0,198.0,146.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,5.0,35.0,2.0,3.0,9.0,6.0,3.0,1.0,2.0,,,2.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,5.0,9.0,1.0,2.0,3.0,4.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,1.0,1.0,3.0,1.0,14.0,14.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,,7.0,1.0,1.0,3.0,4.0,1.0,2.0,198.0,146.0,3.0,3.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,3.0,77.0
146,1.0,198.0,147.0,3.0,2.0,1.0,1.0,6.0,4.0,3.0,3.0,5.0,29.0,1.0,1.0,8.0,5.0,1.0,1.0,3.0,,,2.0,1.0,2.0,1.0,4.0,3.0,2.0,5.0,0.0,0.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,9.0,19.0,20.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,,7.0,1.0,1.0,2.0,11.0,1.0,2.0,198.0,147.0,3.0,1.0,9.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,3.0,2.0,1.0,1.0,,2.0,6.0,77.0
147,1.0,198.0,148.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,7.0,26.0,2.0,2.0,2.0,4.0,3.0,3.0,6.0,,,2.0,3.0,2.0,6.0,6.0,2.0,2.0,4.0,99.0,5.0,2.0,8.0,2.0,9.0,10.0,2.0,1.0,2.0,15.0,1.0,3.0,0.0,0.0,2.0,3.0,9.0,2.0,19.0,15.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,,7.0,1.0,1.0,3.0,5.0,1.0,2.0,198.0,148.0,3.0,2.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,6.0,77.0
148,1.0,198.0,149.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,6.0,28.0,2.0,3.0,3.0,6.0,2.0,0.0,3.0,,,2.0,2.0,2.0,6.0,6.0,1.0,2.0,4.0,99.0,1.0,2.0,8.0,4.0,1.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,1.0,4.0,9.0,5.0,10.0,10.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,,7.0,1.0,2.0,1.0,6.0,1.0,2.0,198.0,149.0,3.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,6.0,77.0
149,1.0,198.0,150.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,1.0,4.0,26.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,,,1.0,1.0,5.0,1.0,4.0,3.0,2.0,1.0,5.0,9.0,1.0,3.0,1.0,9.0,2.0,1.0,1.0,3.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,19.0,20.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,2.0,198.0,150.0,3.0,1.0,9.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,77.0
150,1.0,198.0,151.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,38.0,2.0,3.0,3.0,4.0,3.0,1.0,5.0,,,2.0,2.0,2.0,5.0,5.0,3.0,2.0,1.0,5.0,9.0,1.0,3.0,3.0,4.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,1.0,3.0,9.0,3.0,6.0,6.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,,9.0,1.0,2.0,3.0,5.0,1.0,2.0,198.0,151.0,3.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,77.0
151,1.0,198.0,152.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,7.0,29.0,2.0,4.0,9.0,6.0,1.0,2.0,5.0,,,2.0,1.0,3.0,5.0,5.0,3.0,1.0,3.0,99.0,1.0,2.0,7.0,3.0,1.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,2.0,4.0,9.0,5.0,9.0,9.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,9.0,2.0,2.0,2.0,5.0,1.0,2.0,198.0,152.0,3.0,2.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,6.0,77.0
152,1.0,198.0,153.0,3.0,3.0,3.0,3.0,0.0,4.0,7.0,1.0,3.0,25.0,2.0,2.0,9.0,6.0,1.0,1.0,1.0,,,2.0,3.0,6.0,1.0,4.0,4.0,4.0,2.0,0.0,9.0,3.0,8.0,4.0,0.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,1.0,2.0,3.0,6.0,4.0,4.0,7.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,,0.0,1.0,2.0,3.0,3.0,1.0,2.0,198.0,153.0,3.0,1.0,9.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,9.0,3.0,2.0,3.0,2.0,2.0,1.0,,2.0,5.0,77.0
153,1.0,198.0,154.0,3.0,4.0,3.0,6.0,5.0,2.0,6.0,2.0,5.0,28.0,1.0,1.0,3.0,6.0,2.0,1.0,2.0,,,1.0,1.0,5.0,2.0,2.0,3.0,2.0,3.0,99.0,2.0,2.0,3.0,1.0,9.0,2.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,,7.0,1.0,1.0,2.0,5.0,1.0,2.0,198.0,154.0,3.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,,3.0,6.0,77.0
154,1.0,198.0,155.0,3.0,4.0,4.0,6.0,1.0,3.0,4.0,3.0,6.0,30.0,2.0,3.0,9.0,6.0,4.0,1.0,2.0,,,2.0,1.0,3.0,1.0,3.0,4.0,4.0,2.0,5.0,9.0,2.0,5.0,3.0,3.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,2.0,2.0,3.0,1.0,4.0,4.0,0.0,6.0,1.0,0.0,3.0,1.0,3.0,3.0,2.0,,5.0,1.0,2.0,2.0,5.0,1.0,2.0,198.0,155.0,3.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,,2.0,5.0,77.0
155,1.0,198.0,156.0,3.0,4.0,4.0,6.0,1.0,3.0,9.0,3.0,7.0,28.0,2.0,2.0,4.0,6.0,1.0,1.0,3.0,,,2.0,1.0,3.0,5.0,5.0,3.0,3.0,4.0,99.0,0.0,2.0,8.0,4.0,0.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,2.0,4.0,9.0,5.0,7.0,7.0,0.0,6.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,,0.0,3.0,2.0,1.0,5.0,1.0,2.0,198.0,156.0,3.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,,3.0,6.0,77.0
156,1.0,198.0,157.0,3.0,3.0,2.0,3.0,6.0,4.0,3.0,1.0,5.0,50.0,2.0,3.0,9.0,6.0,4.0,1.0,5.0,,,2.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,6.0,9.0,1.0,4.0,1.0,9.0,0.0,4.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,6.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,,7.0,1.0,2.0,2.0,1.0,1.0,2.0,198.0,157.0,3.0,2.0,9.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,1.0,77.0
157,1.0,198.0,158.0,3.0,1.0,4.0,4.0,7.0,4.0,8.0,2.0,4.0,42.0,2.0,4.0,9.0,4.0,2.0,1.0,1.0,,,1.0,1.0,5.0,6.0,6.0,4.0,2.0,1.0,5.0,9.0,1.0,1.0,1.0,9.0,8.0,4.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0,20.0,1.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,,7.0,1.0,1.0,1.0,3.0,1.0,2.0,198.0,158.0,3.0,2.0,9.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,,3.0,1.0,77.0
158,1.0,198.0,159.0,3.0,4.0,3.0,4.0,7.0,4.0,8.0,1.0,3.0,37.0,2.0,2.0,9.0,6.0,1.0,1.0,1.0,,,1.0,1.0,5.0,2.0,4.0,4.0,2.0,1.0,5.0,9.0,1.0,3.0,1.0,9.0,3.0,4.0,1.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,7.0,4.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,,8.0,1.0,2.0,2.0,5.0,1.0,2.0,198.0,159.0,3.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,3.0,1.0,3.0,2.0,2.0,3.0,,2.0,1.0,77.0
159,1.0,198.0,160.0,3.0,4.0,4.0,4.0,1.0,4.0,9.0,3.0,7.0,40.0,2.0,5.0,10.0,6.0,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,5.0,9.0,2.0,4.0,2.0,9.0,8.0,4.0,2.0,5.0,20.0,3.0,2.0,0.0,0.0,3.0,3.0,9.0,3.0,19.0,15.0,0.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,,7.0,1.0,2.0,2.0,2.0,1.0,2.0,198.0,160.0,3.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0,3.0,1.0,2.0,2.0,1.0,1.0,,4.0,2.0,77.0
160,1.0,198.0,161.0,3.0,4.0,4.0,4.0,1.0,4.0,9.0,1.0,7.0,30.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,,,2.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,99.0,1.0,2.0,5.0,3.0,2.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,2.0,3.0,9.0,5.0,8.0,8.0,0.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,,7.0,1.0,2.0,2.0,5.0,3.0,2.0,198.0,161.0,3.0,1.0,9.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,6.0,77.0
161,1.0,198.0,162.0,3.0,4.0,4.0,5.0,1.0,3.0,9.0,1.0,7.0,33.0,2.0,3.0,9.0,6.0,2.0,1.0,5.0,,,2.0,1.0,3.0,5.0,5.0,4.0,1.0,4.0,99.0,5.0,2.0,8.0,4.0,7.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,1.0,4.0,9.0,5.0,8.0,8.0,0.0,5.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,,7.0,2.0,2.0,3.0,1.0,1.0,2.0,198.0,162.0,3.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,6.0,77.0
162,1.0,198.0,163.0,3.0,5.0,3.0,5.0,1.0,3.0,5.0,1.0,5.0,32.0,2.0,3.0,9.0,5.0,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,0.0,9.0,2.0,5.0,1.0,9.0,2.0,4.0,2.0,5.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,20.0,5.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,,7.0,1.0,2.0,2.0,3.0,1.0,2.0,198.0,163.0,3.0,1.0,9.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,,2.0,1.0,77.0
163,1.0,198.0,164.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,32.0,2.0,2.0,4.0,6.0,1.0,1.0,2.0,,,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,99.0,1.0,2.0,8.0,4.0,1.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,3.0,4.0,9.0,5.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,,0.0,1.0,1.0,4.0,3.0,1.0,2.0,198.0,164.0,3.0,2.0,9.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,9.0,3.0,1.0,3.0,2.0,1.0,1.0,,3.0,6.0,77.0
164,1.0,198.0,165.0,3.0,6.0,3.0,6.0,1.0,2.0,6.0,1.0,7.0,34.0,2.0,3.0,9.0,5.0,3.0,1.0,2.0,,,2.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,99.0,0.0,2.0,6.0,4.0,7.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,1.0,3.0,9.0,5.0,8.0,8.0,7.0,6.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,,7.0,1.0,2.0,1.0,4.0,1.0,2.0,198.0,165.0,3.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,4.0,1.0,1.0,1.0,,2.0,6.0,77.0
165,1.0,198.0,166.0,3.0,4.0,4.0,5.0,1.0,3.0,9.0,2.0,6.0,33.0,1.0,1.0,9.0,6.0,3.0,2.0,2.0,,,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,9.0,2.0,4.0,1.0,9.0,3.0,4.0,2.0,5.0,21.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,9.0,9.0,6.0,5.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,,7.0,2.0,2.0,1.0,1.0,1.0,2.0,198.0,166.0,3.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,1.0,77.0
166,1.0,198.0,167.0,3.0,4.0,3.0,4.0,1.0,4.0,9.0,1.0,7.0,28.0,2.0,3.0,4.0,3.0,3.0,1.0,5.0,,,2.0,1.0,3.0,5.0,5.0,4.0,1.0,4.0,99.0,1.0,2.0,8.0,4.0,1.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,3.0,4.0,9.0,5.0,8.0,8.0,0.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,,9.0,3.0,1.0,1.0,5.0,3.0,2.0,198.0,167.0,3.0,1.0,9.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,9.0,3.0,1.0,3.0,2.0,3.0,3.0,,3.0,6.0,77.0
167,1.0,198.0,168.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,26.0,1.0,1.0,9.0,4.0,1.0,3.0,2.0,,,2.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,9.0,2.0,3.0,4.0,2.0,99.0,9.0,9.0,9.0,99.0,9.0,9.0,0.0,0.0,1.0,4.0,9.0,3.0,6.0,6.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,,7.0,1.0,2.0,1.0,4.0,1.0,2.0,198.0,168.0,3.0,2.0,9.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,3.0,77.0
